DateRec,PlantCode,RoomCode,GroupCode,MachCode,OrderCode,StyleCode,StSize,StColor,StLot,TimeOn,TimeOff,Pieces,OrderPieces,TargetPieces,Discards,Cycle,Condition,Shift,RespoCode,Reason,OrderDiscards,DateStartShift,BalancingCode,LinkProgram,NameProg1,TargetProg1,PiecesProg1,CycleTimeProg1,NameProg2,TargetProg2,PiecesProg2,CycleTimeProg2,NameProg3,TargetProg3,PiecesProg3,CycleTimeProg3,NameProg4,TargetProg4,PiecesProg4,CycleTimeProg4,NameProg5,TargetProg5,PiecesProg5,CycleTimeProg5,MachineId,ShiftDisabled,ManualStopInProd,ModelCode
2020-07-26 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",10,"                        ","s5277-4a      01        ","                ","                ","                ",40412,2788,211,5391,0,0,191,4,2,"2                             ",0,171,2020-07-25 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-26 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",12,"                        ","s5277-4b      02        ","                ","                ","                ",24116,2253,120,9509,0,0,202,4,2,"2                             ",0,272,2020-07-25 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-26 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",4,"                        ","CQ0301        03        ","                ","                ","                ",15531,603,52,1035,0,0,298,7,2,"2                             ",0,49,2020-07-25 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-26 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",22,"                        ","s5277-4b      02        ","                ","                ","                ",22022,6157,110,7413,0,0,202,4,2,"2                             ",0,201,2020-07-25 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-26 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",13,"                        ","CQ0301        03        ","                ","                ","                ",4218,402,14,9481,0,0,298,5,2,"2                             ",0,538,2020-07-25 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-26 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",16,"                        ","CQ0301        02        ","                ","                ","                ",5251,1007,20,11404,0,0,261,5,2,"2                             ",0,405,2020-07-25 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-26 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",21,"                        ","s5277-4b      02        ","                ","                ","                ",3835,0,19,8689,0,0,202,8,2,"2                             ",0,274,2020-07-25 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-26 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",19,"                        ","CQ0301        02        ","                ","                ","                ",553,0,2,8457,0,0,261,5,2,"2                             ",0,239,2020-07-25 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-26 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",5,"                        ","CQ0301        03        ","                ","                ","                ",38885,4051,131,11550,0,0,297,5,2,"2                             ",0,624,2020-07-25 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-26 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",2,"                        ","CQ0301        03        ","                ","                ","                ",5152,0,18,11507,0,0,297,5,2,"2                             ",0,725,2020-07-25 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-26 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",9,"                        ","CQ0301        03        ","                ","                ","                ",31372,3582,106,4887,0,0,298,7,2,"2                             ",0,516,2020-07-25 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-26 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",15,"                        ","CQ0301        02        ","                ","                ","                ",28272,1703,107,11063,0,0,261,5,2,"2                             ",0,518,2020-07-25 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-26 07:18:16.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",1,"                        ","CQ0301        03        ","                ","                ","                ",606,490,1,11062,0,1,297,5,1,"1                             ",4,1057,2020-07-26 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-26 07:20:14.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",9,"                        ","CQ0301        03        ","                ","                ","                ",603,611,1,4888,0,1,298,7,1,"1                             ",4,517,2020-07-26 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-26 07:20:48.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",10,"                        ","s5277-4a      01        ","                ","                ","                ",458,790,2,5393,0,1,191,4,1,"1                             ",4,172,2020-07-26 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-26 07:26:17.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",15,"                        ","CQ0301        02        ","                ","                ","                ",848,729,3,11066,0,1,261,5,1,"1                             ",4,519,2020-07-26 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-26 07:28:52.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",2,"                        ","CQ0301        03        ","                ","                ","                ",1480,252,4,11511,0,1,297,5,1,"1                             ",4,726,2020-07-26 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-26 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",17,"                        ","s5277-4a      01        ","                ","                ","                ",0,43200,0,1381,0,0,191,7,2,"2                             ",0,32,2020-07-25 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-26 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",39,"                        ","BK09X008      02        ","                ","                ","                ",0,43200,0,0,3800,0,0,0,2,"2                             ",0,687,2020-07-25 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-26 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",38,"                        ","BK09X007      04        ","                ","                ","                ",0,43200,0,0,1000,0,0,0,2,"2                             ",0,409,2020-07-25 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-26 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",23,"                        ","s5277-4b      02        ","                ","                ","                ",0,43200,0,2471,0,0,0,0,2,"2                             ",0,161,2020-07-25 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-26 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",26,"                        ","s5277-4b      02        ","                ","                ","                ",0,43200,0,692,0,0,0,0,2,"2                             ",0,116,2020-07-25 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-26 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",29,"                        ","BK09X007      03        ","                ","                ","                ",0,43200,0,7,0,0,0,0,2,"2                             ",0,526,2020-07-25 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
